URL,Ubicación,Precio,Sup. cubierta,Antiguedad,Baños,Ambientes,Disposición,Expensas,Dormitorios,Cocheras,Estado,Orientación,Apto profesional,Toilettes,Permite mascota,Antigüedad,Sup. terreno,Toilletes,Tipo de Baño,Tipo de local,Plantas,En Edificio,Sup. total,Seguridad,Galería/Shopping,Sup. descubierta,Tipo de Terreno,Sup. Total,Longitud del Frente,Longitud del Fondo,Superficie Total,Sup. Construible,Longitud del frente,Longitud del fondo,Superficie cubierta,Cantidad baños,Agua corriente,Tipo de cochera,Tipo de cobertura,Tipo de coche,Tipo de acceso,Altura Techo,FOT,Habitaciones,Descripción
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-3-ambientes--13805069,"CORONEL P CALDERON DE LA BARCA - (CABA) 2700, Piso 4",$ 220.000,42  m² Cubierta,30 años,1 baño,3 ambientes,Contra frente,+ $14.000 expensas,2 dormitorios,,Muy Bueno,Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--12746941,Segurola 3200,$ 105.000,27  m² Cubierta,35 años,1 baño,Monoambiente,Lateral,+ $20.000 expensas,,,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-4-ambientes--12891488,"Av. San Martin  5700, Piso 9",USD 1.500,113  m² Cubierta,1 año,2 baños,4 ambientes,Frente,No se encontraron expensas,3 dormitorios,1 cocheras,Excelente,,,1 toilettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-2-ambientes--14243380,SIMBRON 4800,$ 250.000,40  m² Cubierta,4 años,1 baño,2 ambientes,Frente,+ $13.000 expensas,1 dormitorio,,Excelente,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--14262717,Gabriela Mistral  al 3600,$ 230.000,32  m² Cubierta,A Estrenar,1 baño,Monoambiente,,+ $15.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-2-ambientes--12968596,Vallejos al 4400,USD 270,40  m² Cubierta,8 años,1 baño,2 ambientes,,+ $9.900 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--13833529,Nogoya al 4169,$ 106.000,33  m² Cubierta,A Estrenar,1 baño,Monoambiente,,+ $4.000 expensas,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-2-ambientes--14119778,ALLENDE 3800,$ 250.000,46  m² Cubierta,,,2 ambientes,Frente,+ $15.000 expensas,1 dormitorio,,Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-3-ambientes--14263911,Pedro Varela  al 3700,$ 450.000,,20 años,2 baños,3 ambientes,,+ $40.000 expensas,2 dormitorios,1 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-3-ambientes--14263912,Pedro Varela  al 3700,$ 450.000,,20 años,2 baños,3 ambientes,,+ $40.000 expensas,2 dormitorios,1 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-2-ambientes--14269530,Emilio Lamarca al 3600,$ 180.000,45  m² Cubierta,A Estrenar,1 baño,2 ambientes,,+ $15.000 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--14302111,"CAMPANA 2800, Piso 1",$ 250.000,55  m² Cubierta,5 años,1 baño,Monoambiente,Contra frente,+ $6.700 expensas,1 dormitorio,,Excelente,Este,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-5-ambientes--13750049,"Av F De Olazabal 5000, Piso 8",$ 400.000,,15 años,2 baños,5 ambientes,Frente,+ $70.000 expensas,3 dormitorios,1 cocheras,Excelente,Este,,1 toilettes,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14292747,"Monroe 4000, Piso 11",$ 150.000,36  m² Cubierta,,1 baño,2 ambientes,Lateral,+ $17.000 expensas,1 dormitorio,,Muy Bueno,,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14267860,"Blanco Encalada 4400, Piso 2",$ 200.000,40  m² Cubierta,15 años,1 baño,2 ambientes,Frente,No se encontraron expensas,1 dormitorio,,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13740652,Nahuel Huapi  al 5800 - Piso 4,USD 500,41  m² Cubierta,A Estrenar,1 baño,2 ambientes,,+ $12.000 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--13742252,Av Triunvirato  4000,USD 550,65  m² Cubierta,15 años,1 baño,3 ambientes,Frente,+ $25.000 expensas,2 dormitorios,,Excelente,,Apto profesi.,1 toilettes,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--11405068,Av. Olazabal 4800,USD 400,42  m² Cubierta,5 años,,Monoambiente,,No se encontraron expensas,,,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-4-ambientes--12750861,"AVENIDA TRIUNVIRATO 4000, Piso 1",$ 290.000,90  m² Cubierta,10 años,2 baños,4 ambientes,Frente,No se encontraron expensas,3 dormitorios,,Excelente,Sudoeste,Apto profesi.,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12565768,"Cullen  4900, Piso 4",USD 800,72  m² Cubierta,8 años,2 baños,3 ambientes,Frente,+ $78.000 expensas,2 dormitorios,,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-4-ambientes--12804806,"Tomas Le Breton 5000, Piso 11",USD 2.400,150  m² Cubierta,A Estrenar,5 baños,4 ambientes,Frente,+ $85.000 expensas,3 dormitorios,1 cocheras,Excelente,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--13921207,"A Donado 2300, Piso 3",$ 350.000,78  m² Cubierta,60 años,1 baño,3 ambientes,Frente,+ $15.000 expensas,2 dormitorios,,,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza--3864360,"A Donado 2300, Piso 3",$ 250.000,55  m² Cubierta,40 años,1 baño,,Contra frente,+ $10.000 expensas,1 dormitorio,,Muy Bueno,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12772834,Diaz Colodrero 2800,USD 1.100,80  m² Cubierta,A Estrenar,2 baños,3 ambientes,Contra Frente,+ $35.000 expensas,2 dormitorios,,,Oeste,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-4-ambientes--13933093,Foullier al 5800,USD 1.500,123  m² Cubierta,A Estrenar,3 baños,4 ambientes,,+ $120.000 expensas,3 dormitorios,1 cocheras,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13608803,Congreso  al 4800,USD 700,66  m² Cubierta,15 años,2 baños,2 ambientes,,+ $32.000 expensas,1 dormitorio,1 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13908662,Monroe al 5700,USD 350,34  m² Cubierta,10 años,1 baño,2 ambientes,,+ $15.000 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-1-ambiente--13070055,"Blanco Encalada 5600, Piso 5",$ 250.000,38  m² Cubierta,A Estrenar,1 baño,Monoambiente,Frente,+ $10.000 expensas,1 dormitorio,1 cochera,Excelente,Norte,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14289122,"F Bucarelli 1900, Piso 9",USD 825,76  m² Cubierta,A Estrenar,2 baños,2 ambientes,Contra frente,No se encontraron expensas,1 dormitorio,,Excelente,Noreste,Apto profesi.,1 toilettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13773756,"Blanco Encalada 4900, Piso 4",USD 570,42  m² Cubierta,5 años,1 baño,2 ambientes,Contra frente,+ $33.000 expensas,1 dormitorio,,Excelente,Norte,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-1-ambiente--13864374,"F Bucarelli 1900, Piso 3",USD 360,33  m² Cubierta,4 años,1 baño,Monoambiente,Frente,No se encontraron expensas,,,Excelente,Noroeste,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--10759518,"Miller 2300, Piso 5",$ 400.000,73  m² Cubierta,12 años,1 baño,3 ambientes,Contra Frente,+ $34.500 expensas,2 dormitorios,1 cocheras,Muy Bueno,Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--13948672,"Av F De Olazabal 5100, Piso 1",$ 300.000,55  m² Cubierta,,1 baño,3 ambientes,Contra frente,+ $30.000 expensas,2 dormitorios,,,,,1 toilettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--14262549,"Roosevelt al 5700, Villa Urquiza",USD 750,77  m² Cubierta,5 años,1 baño,3 ambientes,,+ $28.000 expensas,2 dormitorios,1 cocheras,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--13888355,Tte Cnel M Besares 3700,$ 180.000,35  m² Cubierta,5 años,1 baño,Monoambiente,Frente,+ $15.000 expensas,1 dormitorio,1 cochera,Excelente,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--14029696,"Blanco Encalada 4800, Piso 3",$ 290.000,80  m² Cubierta,30 años,1 baño,3 ambientes,Frente,+ $45.000 expensas,2 dormitorios,1 cocheras,,,,1 toilettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12876906,Alquiler Temporario Roosevelt al 5600,USD 900,53  m² Cubierta,A Estrenar,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12876907,Alquiler Temporario Roosevelt al 5600,USD 900,53  m² Cubierta,A Estrenar,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--13172334,Alquiler Temporario Roosevel al 5600,USD 550,37  m² Cubierta,A Estrenar,1 baño,Monoambiente,,No se encontraron expensas,1 dormitorio,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13578089,Holmberg 1850,$ 220.000,,,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--13712109,PACHECO 3400,USD 350,23  m² Cubierta,3 años,1 baño,Monoambiente,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--11541388,Pedro Ignacio Rivera 5300,$ 85.000,,,1 baño,Monoambiente,Contrafrente,+ $5.500 expensas,,1 cochera,Excelente,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13774726,Alquiler Temporario Roosevelt al 5600,USD 600,53  m² Cubierta,A Estrenar,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13829248,Pje Lituania 5400,$ 330.000,45  m² Cubierta,2 años,2 baños,2 ambientes,Contra frente,No se encontraron expensas,1 dormitorio,1 cocheras,Excelente,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--14104984,Bauness al 1900,USD 900,71  m² Cubierta,12 años,2 baños,3 ambientes,,+ $38.200 expensas,2 dormitorios,1 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--13253247,Rivera al 5800,USD 590,,4 años,1 baño,Monoambiente,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14109557,Congreso 5000,$ 220.000,40  m² Cubierta,12 años,1 baño,2 ambientes,Contra frente,No se encontraron expensas,1 dormitorio,,Excelente,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-3-ambientes--14220863,"Av De Los Incas 4600, Piso 5",$ 270.000,,,,3 ambientes,,No se encontraron expensas,2 dormitorios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--13837763,"Baunes 2500, Piso 7",$ 190.000,,20 años,,Monoambiente,,+ $16.000 expensas,,,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--11596195,Franklin D Roosevelt 4900,USD 680,40  m² Cubierta,,1 baño,Monoambiente,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12527083,Bauness al 2100,USD 500,35  m² Cubierta,A Estrenar,1 baño,Monoambiente,,No se encontraron expensas,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12662224,Miller 2300,USD 550,42  m² Cubierta,8 años,1 baño,2 ambientes,,+ $19.000 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12677129,Pacheco 2836 - Disponible desde el 22 de Septiembre,USD 480,45  m² Cubierta,7 años,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12780106,Blanco Encalada 5600 - 3º piso,USD 400,38  m² Cubierta,A Estrenar,1 baño,Monoambiente,,No se encontraron expensas,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12780107,Blanco Encalada 5600 - 2º piso,USD 400,38  m² Cubierta,A Estrenar,1 baño,Monoambiente,,No se encontraron expensas,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12790943,Avalos 2000,USD 1.000,68  m² Cubierta,2 años,2 baños,3 ambientes,,+ $12.000 expensas,2 dormitorios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12811140,CERETTI al 2000,$ 180.000,32  m² Cubierta,A Estrenar,1 baño,Monoambiente,,No se encontraron expensas,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-2-ambientes--12871387,"Blanco Encalada al 5300, CABA",USD 400,40  m² Cubierta,10 años,1 baño,2 ambientes,,+ $65.000 expensas,1 dormitorio,1 cocheras,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12950870,Bucarelli 2800,$ 200.000,34  m² Cubierta,49 años,1 baño,2 ambientes,,+ $15.500 expensas,1 dormitorio,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12990456,CERETTI al 2000,USD 400,32  m² Cubierta,A Estrenar,1 baño,Monoambiente,,No se encontraron expensas,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13101419,DONADO 1900,USD 700,67  m² Cubierta,7 años,,2 ambientes,Contra frente,+ $55.000 expensas,1 dormitorio,,Excelente,Noroeste,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13434522,Pacheco 2836 - Disponible desde el 22 de Septiembre,USD 650,45  m² Cubierta,7 años,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13512475,Roosevelt  al 5600,USD 500,44  m² Cubierta,A Estrenar,1 baño,2 ambientes,,+ $15.000 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--13643486,Machain al 3000,USD 400,45  m² Cubierta,10 años,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-1-ambiente--13762395,VICTORICA 3000,$ 120.000,28  m² Cubierta,30 años,1 baño,Monoambiente,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--13766406,Lugones 2300,$ 200.000,36  m² Cubierta,3 años,1 baño,Monoambiente,Frente,+ $15.000 expensas,,,Excelente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--13790552,CONGRESO 4900,USD 850,55  m² Cubierta,A Estrenar,2 baños,3 ambientes,Frente,+ $12.500 expensas,2 dormitorios,,Excelente,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-5-ambientes--13835676,Burela  al 2000,USD 2.500,210  m² Cubierta,30 años,4 baños,5 ambientes,,+ $162.000 expensas,4 dormitorios,2 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-4-ambientes--13909941,Ceretti 2500,$ 500.000,88  m² Cubierta,53 años,1 baño,4 ambientes,,+ $30.000 expensas,3 dormitorios,,,,,1 toilettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--13948080,Blanco Encalada 5000,USD 700,70  m² Cubierta,13 años,2 baños,3 ambientes,,+ $35.000 expensas,2 dormitorios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--13948338,Bauness al 1900 - Villa Urquiza - Departamento en alquiler,USD 850,71  m² Cubierta,12 años,2 baños,3 ambientes,,+ $34.114 expensas,2 dormitorios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14079458,Nahuel Huapi 4900,USD 550,43  m² Cubierta,23 años,1 baño,2 ambientes,,No se encontraron expensas,1 dormitorio,1 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--14097897,Monroe 5200,USD 550,36  m² Cubierta,A Estrenar,1 baño,Monoambiente,,+ $7.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14131153,Doctor Pedro Ignacio Rivera 5400,$ 215.000,43  m² Cubierta,40 años,1 baño,2 ambientes,,+ $23.000 expensas,1 dormitorio,,,Norte,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14153145,Avenida Olazábal 4800,USD 600,53  m² Cubierta,15 años,1 baño,2 ambientes,,+ $29.800 expensas,1 dormitorio,1 cocheras,,,,1 toilettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-2-ambientes--10881293,BEHRING  2600,$ 280.000,38  m² Cubierta,A Estrenar,,2 ambientes,Frente,+ $16.000 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-4-ambientes--14223611,"Blanco Encalada 5141  , Piso 7",$ 520.000,120  m² Cubierta,10 años,2 baños,4 ambientes,Frente,No se encontraron expensas,3 dormitorios,1 cocheras,Excelente,,,1 toilettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14253316,Ceretti 2000,$ 215.000,42  m² Cubierta,10 años,1 baño,2 ambientes,,+ $10.000 expensas,1 dormitorio,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--14276793,Altolaguirre al 2300,$ 170.000,30  m² Cubierta,A Estrenar,1 baño,Monoambiente,,+ $19.700 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--14280168,VALDENEGRO entre NAHUEL HUAPI y,$ 190.000,38  m² Cubierta,8 años,1 baño,Monoambiente,,+ $25.000 expensas,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--14280838,"ROOSEVELT, FRANKLIN 5000, Piso 2",$ 290.000,35  m² Cubierta,,1 baño,2 ambientes,Frente,+ $30.000 expensas,1 dormitorio,1 cocheras,Excelente,Noreste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-3-ambientes--13351009,"Caracas 1500, Piso 1",USD 799,70  m² Cubierta,25 años,1 baño,3 ambientes,Frente,+ $22.000 expensas,2 dormitorios,1 cocheras,Excelente,Este,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-3-ambientes--13356852,Caracas 1500,USD 800,70  m² Cubierta,25 años,1 baño,3 ambientes,Frente,+ $22.000 expensas,2 dormitorios,1 cocheras,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-vias-santa-fe-2-ambientes--14207611,Vieytes  19,$ 185.000,45  m² Cubierta,40 años,1 baño,2 ambientes,,+ $19.000 expensas,1 dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-4-ambientes--13181455,Vicente Fidel López 100,USD 1.000,100  m² Cubierta,20 años,2 baños,4 ambientes,,+ $52.000 expensas,3 dormitorios,1 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-5-ambientes--13128081,Arenales 1700,USD 1.500,270  m² Cubierta,40 años,4 baños,5 ambientes,,+ $224.000 expensas,4 dormitorios,2 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-vias-santa-fe-5-ambientes--13179799,Arenales 1800,USD 1.500,135  m² Cubierta,20 años,3 baños,5 ambientes,Frente,+ $100 expensas,4 dormitorios,1 cocheras,Excelente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-vias-santa-fe-3-ambientes--4015129,"Gral Alvear 200, Piso 1",$ 250.000,106  m² Cubierta,30 años,2 baños,3 ambientes,Frente,+ $38.000 expensas,2 dormitorios,,Muy Bueno,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-4-ambientes--12822733,VELEZ SARSFIELD  2054 - PB D,USD 2.400,104  m² Cubierta,A Estrenar,2 baños,4 ambientes,,No se encontraron expensas,3 dormitorios,2 cocheras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
