URL,Ubicación,Precio ARS,Precio USD,Sup. cubierta,Dormitorios,Antigüedad,Baños,Ambientes,Cocheras,Toilettes,Sup. terreno,Expensas,Estado,Disposición,Orientación,Tipo de local,Sup. total,Plantas,En Edificio,Antiguedad,Apto profesional,Seguridad,Permite mascota,Tipo de Baño,Longitud del frente,Longitud del fondo,Superficie Total,Sup. descubierta,Longitud del Frente,Longitud del Fondo,Habitaciones,FOT,Altura Techo,Agua corriente,Tipo de cochera,Tipo de cobertura,Tipo de acceso,Tipo de Terreno,Sup. Total,Tipo de coche,Galería/Shopping,Toilletes,Superficie cubierta,Descripción,Cantidad baños,Sup. Cubierta,Pileta
https://www.argenprop.com/departamento-en-alquiler-en-caballito-sur-1-ambiente--14424384,Cachimayo 100,,350,27  m² Cubierta,,,1 baño,Monoambiente,,,,+ $15.000 expensas,,,,,,,,2023 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14424112,Teodoro García al 2300,,800,52  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $22.400 expensas,,,,,,,,6 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-boating-club-2-ambientes--14281079,"Pte. Uriburu 1001, Dormi, Béccar, Buenos Aires",,850,60  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--6144467,"Av Directorio 900, Piso PB",,,35  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,Frente,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--13268007,"Pte. Quintana   500, Piso 10",,3,220  m² Cubierta,3 dormitorios,,2 baños,5 ambientes,1 cocheras,1 toilettes,,No se encontraron expensas,Muy Bueno,,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-1-ambiente--14430264,Eslovenia 1900,,600,43  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--14045530,PRAIA,,1,102  m² Cubierta,2 dormitorios,,,3 ambientes,2 cocheras,,,+ $98.000 expensas,,,,,,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-1-ambiente--14420948,"DEHEZA 2300, Piso 1",,,39  m² Cubierta,,,1 baño,Monoambiente,,,,+ $11.000 expensas,Excelente,Frente,Sudeste,,,,,6 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--14427200,Fray J W Achaval 200,,,59  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,No se encontraron expensas,,,,,,,,7 años,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez--14354256,Vicente Fidel Lopez 100,,,,4 dormitorios,,,,1,,,+ $21.000 expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--13766842,Mariscal Sucre  al 2300,,420,38  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-parque-rivadavia-4-ambientes--14280319,"Av B Rivadavia 5000, Piso 6",,1,,3 dormitorios,,2 baños,4 ambientes,,,,No se encontraron expensas,Excelente,Contra frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-carmel-country-club-5-ambientes--12817692,Consultar dirección,,1,200  m² Cubierta,3 dormitorios,20 años,4 baños,5 ambientes,,1 toilette,2.000  m² Terreno,No se encontraron expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-golf-5-ambientes--14107825,Ayacucho 2500,,1,,4 dormitorios,,2 baños,5 ambientes,2 cocheras,1 toilette,,No se encontraron expensas,Excelente,,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-rosario-11-ambientes--6025601,French 8500,,,300  m² Cubierta,4 dormitorios,30 años,3 baños,11 ambientes,2 cocheras,,892  m² Terreno,No se encontraron expensas,Muy Bueno,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-1-ambiente--13184751,Billinghurst 700,,550,"32,90  m² Cubierta",1 dormitorio,,1 baño,Monoambiente,,,,+ $10.000 expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12887442,BASAVILVASO  al 1200,,1,200  m² Cubierta,3 dormitorios,,4 baños,4 ambientes,1 cocheras,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--12862567,Boulevard del Mirador 106 Nordelta - BAHIA DE NORDELTA,,600,55  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $45.000 expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-fisherton-8-ambientes--14394790,Av. Real 9191 - Rosario Golf Country Club '193,,,540  m² Cubierta,4 dormitorios,5 años,6 baños,8 ambientes,3 cocheras,,1.000  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-6-ambientes--12743819,Tucuman 2200,,3,400  m² Cubierta,3 dormitorios,15 años,5 baños,6 ambientes,2 cocheras,1 toilette,625  m² Terreno,No se encontraron expensas,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--12978371,"DIRECTORIO, AVDA. 100",,,71  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,,,,+ $52.000 expensas,Bueno,Frente,Sur,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-norte-2-ambientes--14423879,Pujol al 1100,,500,42  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $17.000 expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-recoleta--12692663,Avenida Las Heras al 3300,,9,450  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-1-ambiente--14352440,Doblas 955 17,,700,40  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,,,,+ $30.000 expensas,,,,,,,,4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--14430273,Libertador al 5900,,550,46  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--13279552,Av. de los Incas al 3400,,3,180  m² Cubierta,4 dormitorios,,2 baños,5 ambientes,2 cocheras,,,+ $157.000 expensas,,,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-echesortu-1-ambiente--6726295,"CAFFERATA 900, Piso 8",,,,,2019 años,1 baño,Monoambiente,,,,No se encontraron expensas,,,Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-florida-mitre-este-2-ambientes--12816415,"Aristobulo Del Valle 1600, Piso 1",,400,40  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $8.000 expensas,Excelente,Contra frente,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-mar-del-plata--14078238,Paso 2900,,1,,,35 años,1 baño,,1 cochera,,,No se encontraron expensas,,,,,250  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--12745830,Wyndham Av De Los Lagos  200,,900,53  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,1 cocheras,,,+ $70.000 expensas,Excelente,Contra Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-belgrano-c--14397892,Gorostiaga 2000,,,600  m² Cubierta,4 dormitorios,30 años,3 baños,,2 cocheras,,820  m² Terreno,No se encontraron expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--13837235,Potosí 4300,,630,45  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $12.000 expensas,,,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-1-ambiente--12632660,Nordelta  -  Dpto Apto Prof. con cochera,,,42  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,1 cochera,,,+ $43.000 expensas,,,,,,,,A Estrenar,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-plata-6-ambientes--14140637,Grand Bell I Lote 343 100,,2,330  m² Cubierta,5 dormitorios,20 años,3 baños,6 ambientes,1 cochera,,913  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/campo-en-alquiler-en-mar-del-plata--14078343,Av. Mario Bravo 2700,,1,,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-8-ambientes--11960447,Juncal al 700,,7,372  m² Cubierta,4 dormitorios,,3 baños,8 ambientes,1 cocheras,,,+ $89.000 expensas,,,,,,,,70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-ntra-sra-del-rosario--14346137,Av Genova 700,,,110  m² Cubierta,3 dormitorios,45 años,1 baño,,1 cochera,,113  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/ph-en-alquiler-en-caballito-4-ambientes--13308714,BOGOTA 100,,650,86  m² Cubierta,3 dormitorios,,1 baño,4 ambientes,,,,No se encontraron expensas,,Interno,,,,,,70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-boulogne-1-ambiente--14355625,Bernardo De Irigoyen 800,,,40  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-belgrano--14278193,Av Libertador al 6200,,3,181  m² Cubierta,,10 años,2 baños,,2 cocheras,,,+ $40.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--14408072,Humboldt 2300,,500,38  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $17.000 expensas,Excelente,,,,,,,3 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--12025973,ALVEAR AV. 1700,,2,165  m² Cubierta,2 dormitorios,,4 baños,3 ambientes,,,,No se encontraron expensas,Excelente,Contra frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-sur-3-ambientes--14345487,"AVENIDA JUAN BAUTISTA ALBERDI  800, Piso 14",,700,70  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,,,,+ $26.000 expensas,,Frente,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--14430773,Virrey Loreto y 11 de Septiembre.   Sup 170 m2 .Cochera. Muy luminoso.,,,,2 dormitorios,,2 baños,4 ambientes,1 cocheras,,,+ $92.000 expensas,,,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-mar-del-plata--13948086,Corrientes al 1800,,,,,A Estrenar,2 baños,,,,,No se encontraron expensas,,,,,132  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--13015091,Av. Pres. Manuel Quintana 202,,1,120  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,,,,No se encontraron expensas,,,,,,,,50 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--13911060,"Colpayo 400, Piso 1",,650,63  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,,,,+ $30.000 expensas,Excelente,Frente,Noreste,,,,,14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-vista-bahia-2-ambientes--14115649,"Vista Bahia , Piso 4",,650,70  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,No se encontraron expensas,Muy Bueno,Contra Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--13159826,Portezuelo Nordelta - Homes I,,400,60  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $27.000 expensas,,,,,,,,5 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--13753702,Av. Callao al 1600,,900,85  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $65.000 expensas,,,,,,,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-mar-del-plata--13923392,Constitución  al 4900,,,,,A Estrenar,2 baños,,,,,No se encontraron expensas,,,,,144  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-2-ambientes--13843318,MARISCAL ANTONIO JOSE DE SUCRE  al 2600,,500,46  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $43.000 expensas,,,,,,,,13 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-2-ambientes--14371876,"Arevalo 1900, Piso 2",,,57  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $31.563 expensas,Excelente,Frente,Sureste,,,,,6 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--14431858,Vidal al 1500,,1,128  m² Cubierta,4 dormitorios,,2 baños,5 ambientes,2 cocheras,,,+ $80.000 expensas,,,,,,,,33 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-carolina-3-ambientes--14398278,El Timbo 6000,,,45  m² Cubierta,1 dormitorio,2 años,1 baño,3 ambientes,,,200  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-caballito--12579721,Juan B Justo al 4300,,2,,,A Estrenar,,,,,,No se encontraron expensas,,,,,,2 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-mar-del-plata--13762659,Olavarria al 3100,,,63  m² Cubierta,,6 años,,,,,,+ $25.000 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-3-ambientes--12750920,DRAGONES 2200,,1,94  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $50.000 expensas,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--13020695,Av. Alvear 1900,,1,200  m² Cubierta,3 dormitorios,,4 baños,4 ambientes,,,,+ $130 expensas,Muy Bueno,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-olivos-7-ambientes--14332742,Jose M Estrada 3000,,5,520  m² Cubierta,6 dormitorios,40 años,6 baños,7 ambientes,3 cocheras,1 toilette,"1.198,50  m² Terreno",No se encontraron expensas,Muy Bueno,,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--13640096,Av. Rivadavia  1900,,,27  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,Interno,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-floresta-3-ambientes--13974572,Av Eva Perón 3700,,,,3 dormitorios,,1 baño,3 ambientes,,,,No se encontraron expensas,Bueno,Frente,Noroeste,,,,,40 años,,,Per. mascota,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-caballito--14236092,YERBAL al 1400,,19,,,A Estrenar,,,,,,No se encontraron expensas,,,,,3.000  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14394732,"Pacheco De Melo 1700, Piso 3",,,38  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $38.000 expensas,Bueno,Lateral,Noroeste,,,,,24 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-san-isidro-3-ambientes--14235341,QUARTIER LA HORQUETA,,900,82  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $56.400 expensas,,,,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-floresta-3-ambientes--14140365,Gral Venancio Flores 3700,,,40  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,+ $19.850 expensas,Bueno,,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-mar-del-plata--13627996,"Guemes  2300, entre Falucho y Brown",,,,,A Estrenar,2 baños,,,,,No se encontraron expensas,,,,,90  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-barrio-espana-y-hospitales-2-ambientes--6690561,España 3800,,,,1 dormitorio,20 años,1 baño,2 ambientes,,,,No se encontraron expensas,Bueno,,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13172581,Juncal  al 3300,,900,50  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,No se encontraron expensas,,,,,,,,25 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--12808571,Alquiler depto 2 amb amoblado en Marina de Portezuelo Nordelta,,650,50  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,1 cocheras,,,+ $60.000 expensas,,,,,,,,8 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/galpon-en-alquiler-en-caballito--14236104,YERBAL al 1400,,19,3.000  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,27  mts Frente,43  mts Fondo,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/terreno-en-alquiler-en-centro-1-ambiente--10754257,Colectora San Juan 1000,,1,,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,12.300  m² Total,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14326842,Posadas al 1100,,3,149  m² Cubierta,3 dormitorios,,2 baños,4 ambientes,1 cocheras,,,+ $107.000 expensas,,,,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-mar-del-plata--13540488,Local,,,,,A Estrenar,,,,,,No se encontraron expensas,,,,,32  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villa-amelia-6-ambientes--12769597,Temporal Casa 3 dormitorios amoblada -  Belgrano  401,,,150  m² Cubierta,3 dormitorios,20 años,2 baños,6 ambientes,1 cochera,,1.000  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--12788439,Condominios de la bahía - Alquiler Temporal y Anual,,1,60  m² Cubierta,1 dormitorio,,2 baños,2 ambientes,,,,No se encontraron expensas,,,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-1-ambiente--14426073,"Río de Janeiro 500, Piso 6",,,35  m² Cubierta,,,1 baño,Monoambiente,,,,+ $18.000 expensas,Bueno,Lateral,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mar-del-plata-5-ambientes--14424068,ALQUILER | CHALET ESTILO INGLES EN BARRIO LOS TRONCOS,,2,287  m² Cubierta,4 dormitorios,A Estrenar,2 baños,5 ambientes,1 cochera,,507  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-florida-1-ambiente--14320080,Santa Rosa al 1500,,350,35  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,1 cochera,,,+ $25.000 expensas,,,,,,,,19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/galpon-en-alquiler-en-mar-del-plata--13469108,florencio sanchez al 100,,2,530  m² Cubierta,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,0  mts Frente,0  mts Fondo,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--14227614,Avenida del Libertador 8400,,900,85  m² Cubierta,3 dormitorios,,1 baño,4 ambientes,1 cocheras,1 toilettes,,+ $1 expensas,,,Este,,,,,38 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-norte-3-ambientes--14398632,"Galicia 900, Piso 1",,,55  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,,,,No se encontraron expensas,Muy Bueno,Frente,Sur,,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/negocio-especial-en-alquiler-en-recoleta--13118416,Azcuenaga,,6,,,,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--12731603,CERVIÑO al 4500,,2,108  m² Cubierta,2 dormitorios,,2 baños,3 ambientes,1 cocheras,,,+ $140.000 expensas,,,,,,,,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-caballito-1-ambiente--13648912,Rivadavia 5200,,,,,,,,,,,+ $7.500 expensas,,,,,26  m² Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-funes--14310948,Alquileres en Barrio Cerrado Aguadas,,1,,,A Estrenar,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-olivos-2-ambientes--9991601,"Av Maipu 2400, Piso 9",,400,48  m² Cubierta,1 dormitorio,,1 baño,2 ambientes,,,,+ $12.500 expensas,Muy Bueno,Frente,Este,,,,,60 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-faro--13445908,Toscana 0,,,1.000  m² Cubierta,,72 años,,,,,,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--14430770,Virrey Loreto y 11 de Septiembre.   Sup 170 m2 .Cochera. Muy luminoso.,,,,2 dormitorios,,2 baños,4 ambientes,1 cocheras,,,+ $92.000 expensas,,,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--14423972,Av. Pedro Goyena 100,,600,,2 dormitorios,,1 baño,3 ambientes,,1 toilettes,,No se encontraron expensas,Muy Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14143528,Arenales al 2500,,300,30  m² Cubierta,,,1 baño,Monoambiente,,,,No se encontraron expensas,,,,,,,,30 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--13731174,Tagle  al 2500,,2,187  m² Cubierta,3 dormitorios,,2 baños,5 ambientes,,,,+ $124.800 expensas,,,,,,,,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-caballito-1-ambiente--14332225,"Av. La Plata al 400, 2do piso",,300,35  m² Cubierta,1 dormitorio,,1 baño,Monoambiente,,,,+ $12.000 expensas,,,,,,,,4 años,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--12688813,Frias 400,,,23  m² Cubierta,,,1 baño,Monoambiente,,,,+ $7.500 expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--12064454,"Los Castores 1, al bosque, Nordelta",,3,290  m² Cubierta,3 dormitorios,17 años,3 baños,5 ambientes,2 cocheras,,900  m² Terreno,No se encontraron expensas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-florida-3-ambientes--14009037,Av Maipu 1800,,,66  m² Cubierta,2 dormitorios,,1 baño,3 ambientes,1 cocheras,,,+ $42.000 expensas,Excelente,Lateral,Norte,,,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,
